2018-09-12 09:53:31,400 - models/traditional_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_chars      :	7147
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-12 09:53:32,192 - models/traditional_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-12 09:53:33,263 - models/traditional_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-12 09:53:33,264 - models/traditional_chinese_bilstm/log/train.log - INFO - start training
2018-09-12 10:03:17,628 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  80.73%; recall:  50.36%; FB1:  62.03  18039

2018-09-12 10:03:17,628 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  81.63%; recall:  75.74%; FB1:  78.58  27216

2018-09-12 10:03:17,687 - models/traditional_chinese_bilstm/log/train.log - INFO - new best test f1 score:65.460
2018-09-12 10:03:18,148 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:18/16782, NER loss: 4.182883
2018-09-12 10:03:20,955 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:118/16782, NER loss: 4.760357
2018-09-12 10:03:23,614 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:218/16782, NER loss: 4.541758
2018-09-12 10:03:26,396 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:318/16782, NER loss: 4.557026
2018-09-12 10:03:29,012 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:418/16782, NER loss: 4.119973
2018-09-12 10:03:31,495 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:518/16782, NER loss: 3.866520
2018-09-12 10:03:34,217 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:618/16782, NER loss: 4.483222
2018-09-12 10:03:36,840 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:718/16782, NER loss: 4.136213
2018-09-12 10:03:39,405 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:818/16782, NER loss: 4.138978
2018-09-12 10:03:41,790 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:918/16782, NER loss: 3.894840
2018-09-12 10:03:44,351 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1018/16782, NER loss: 4.217232
2018-09-12 10:03:47,222 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1118/16782, NER loss: 4.942599
2018-09-12 10:03:50,003 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1218/16782, NER loss: 4.725735
2018-09-12 10:03:52,670 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1318/16782, NER loss: 4.506464
2018-09-12 10:03:55,476 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1418/16782, NER loss: 4.950684
2018-09-12 10:03:58,409 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1518/16782, NER loss: 5.000514
2018-09-12 10:04:01,168 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1618/16782, NER loss: 4.495417
2018-09-12 10:04:03,717 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1718/16782, NER loss: 3.832262
2018-09-12 10:04:06,292 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1818/16782, NER loss: 4.130808
2018-09-12 10:04:09,126 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:1918/16782, NER loss: 4.627330
2018-09-12 10:04:11,477 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2018/16782, NER loss: 3.837811
2018-09-12 10:04:14,531 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2118/16782, NER loss: 4.715230
2018-09-12 10:04:16,842 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2218/16782, NER loss: 3.538778
2018-09-12 10:04:19,431 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2318/16782, NER loss: 4.078935
2018-09-12 10:04:22,279 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2418/16782, NER loss: 5.160759
2018-09-12 10:04:25,002 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2518/16782, NER loss: 4.595260
2018-09-12 10:04:27,561 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2618/16782, NER loss: 4.066576
2018-09-12 10:04:30,348 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2718/16782, NER loss: 4.447519
2018-09-12 10:04:33,108 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2818/16782, NER loss: 4.315085
2018-09-12 10:04:36,113 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:2918/16782, NER loss: 4.947712
2018-09-12 10:04:39,195 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3018/16782, NER loss: 5.271501
2018-09-12 10:04:41,929 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3118/16782, NER loss: 4.177458
2018-09-12 10:04:44,559 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3218/16782, NER loss: 4.131049
2018-09-12 10:04:47,027 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3318/16782, NER loss: 4.088268
2018-09-12 10:04:49,714 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3418/16782, NER loss: 4.305100
2018-09-12 10:04:52,554 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3518/16782, NER loss: 4.597787
2018-09-12 10:04:55,150 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3618/16782, NER loss: 4.064699
2018-09-12 10:04:57,944 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3718/16782, NER loss: 4.533354
2018-09-12 10:05:00,608 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3818/16782, NER loss: 4.147398
2018-09-12 10:05:03,302 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:3918/16782, NER loss: 4.217075
2018-09-12 10:05:05,642 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4018/16782, NER loss: 3.561432
2018-09-12 10:05:08,308 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4118/16782, NER loss: 4.152792
2018-09-12 10:05:11,363 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4218/16782, NER loss: 5.036863
2018-09-12 10:05:13,818 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4318/16782, NER loss: 3.570249
2018-09-12 10:05:16,609 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4418/16782, NER loss: 4.020157
2018-09-12 10:05:19,264 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4518/16782, NER loss: 4.245780
2018-09-12 10:05:21,857 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4618/16782, NER loss: 3.772543
2018-09-12 10:05:24,272 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4718/16782, NER loss: 3.801355
2018-09-12 10:05:26,784 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4818/16782, NER loss: 4.044877
2018-09-12 10:05:29,232 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:4918/16782, NER loss: 3.773853
2018-09-12 10:05:31,747 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5018/16782, NER loss: 3.947702
2018-09-12 10:05:34,680 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5118/16782, NER loss: 4.455582
2018-09-12 10:05:37,465 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5218/16782, NER loss: 4.551694
2018-09-12 10:05:39,814 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5318/16782, NER loss: 3.564537
2018-09-12 10:05:42,274 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5418/16782, NER loss: 3.595010
2018-09-12 10:05:44,979 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5518/16782, NER loss: 4.203028
2018-09-12 10:05:48,122 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5618/16782, NER loss: 5.580969
2018-09-12 10:05:50,652 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5718/16782, NER loss: 3.896948
2018-09-12 10:05:53,531 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5818/16782, NER loss: 5.276788
2018-09-12 10:05:56,256 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:5918/16782, NER loss: 4.166757
2018-09-12 10:05:59,204 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6018/16782, NER loss: 4.798598
2018-09-12 10:06:01,994 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6118/16782, NER loss: 4.298658
2018-09-12 10:06:04,787 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6218/16782, NER loss: 4.646597
2018-09-12 10:06:07,292 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6318/16782, NER loss: 3.805044
2018-09-12 10:06:09,654 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6418/16782, NER loss: 3.430525
2018-09-12 10:06:12,581 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6518/16782, NER loss: 5.007618
2018-09-12 10:06:15,391 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6618/16782, NER loss: 4.204574
2018-09-12 10:06:17,694 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6718/16782, NER loss: 3.265695
2018-09-12 10:06:20,406 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6818/16782, NER loss: 4.283762
2018-09-12 10:06:22,920 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:6918/16782, NER loss: 3.912209
2018-09-12 10:06:25,575 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7018/16782, NER loss: 4.293536
2018-09-12 10:06:28,306 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7118/16782, NER loss: 4.212616
2018-09-12 10:06:31,033 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7218/16782, NER loss: 4.525449
2018-09-12 10:06:33,478 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7318/16782, NER loss: 3.826287
2018-09-12 10:06:35,884 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7418/16782, NER loss: 3.402147
2018-09-12 10:06:38,572 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7518/16782, NER loss: 4.183249
2018-09-12 10:06:41,100 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7618/16782, NER loss: 3.716943
2018-09-12 10:06:43,713 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7718/16782, NER loss: 4.129505
2018-09-12 10:06:46,180 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7818/16782, NER loss: 3.641406
2018-09-12 10:06:48,894 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:7918/16782, NER loss: 4.223563
2018-09-12 10:06:51,477 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8018/16782, NER loss: 3.731070
2018-09-12 10:06:54,184 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8118/16782, NER loss: 4.276434
2018-09-12 10:06:56,934 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8218/16782, NER loss: 4.433611
2018-09-12 10:06:59,496 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8318/16782, NER loss: 3.938044
2018-09-12 10:07:02,081 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8418/16782, NER loss: 3.936613
2018-09-12 10:07:04,612 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8518/16782, NER loss: 3.970244
2018-09-12 10:07:07,157 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8618/16782, NER loss: 3.677044
2018-09-12 10:07:09,685 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8718/16782, NER loss: 3.955066
2018-09-12 10:07:12,442 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8818/16782, NER loss: 4.453928
2018-09-12 10:07:15,421 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:8918/16782, NER loss: 4.647808
2018-09-12 10:07:17,943 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9018/16782, NER loss: 3.882540
2018-09-12 10:07:20,607 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9118/16782, NER loss: 4.047392
2018-09-12 10:07:23,252 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9218/16782, NER loss: 4.160141
2018-09-12 10:07:25,739 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9318/16782, NER loss: 3.874916
2018-09-12 10:07:28,477 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9418/16782, NER loss: 4.168947
2018-09-12 10:07:30,948 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9518/16782, NER loss: 3.644068
2018-09-12 10:07:33,944 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9618/16782, NER loss: 5.100708
2018-09-12 10:07:36,610 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9718/16782, NER loss: 4.216795
2018-09-12 10:07:39,299 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9818/16782, NER loss: 4.232345
2018-09-12 10:07:41,846 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:9918/16782, NER loss: 3.786190
2018-09-12 10:07:44,567 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10018/16782, NER loss: 4.254338
2018-09-12 10:07:47,033 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10118/16782, NER loss: 3.381574
2018-09-12 10:07:49,837 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10218/16782, NER loss: 3.978461
2018-09-12 10:07:52,552 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10318/16782, NER loss: 4.002250
2018-09-12 10:07:55,643 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10418/16782, NER loss: 4.019852
2018-09-12 10:07:58,073 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10518/16782, NER loss: 3.065382
2018-09-12 10:08:00,956 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10618/16782, NER loss: 3.877617
2018-09-12 10:08:03,874 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10718/16782, NER loss: 3.876410
2018-09-12 10:08:06,615 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10818/16782, NER loss: 3.633984
2018-09-12 10:08:09,542 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:10918/16782, NER loss: 4.131239
2018-09-12 10:08:12,531 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11018/16782, NER loss: 4.153706
2018-09-12 10:08:15,421 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11118/16782, NER loss: 3.939155
2018-09-12 10:08:18,267 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11218/16782, NER loss: 3.919214
2018-09-12 10:08:21,114 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11318/16782, NER loss: 3.834964
2018-09-12 10:08:23,955 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11418/16782, NER loss: 3.965635
2018-09-12 10:08:26,713 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11518/16782, NER loss: 3.866288
2018-09-12 10:08:29,393 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11618/16782, NER loss: 3.752050
2018-09-12 10:08:32,265 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11718/16782, NER loss: 3.839320
2018-09-12 10:08:35,272 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11818/16782, NER loss: 4.377123
2018-09-12 10:08:37,776 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:11918/16782, NER loss: 3.500239
2018-09-12 10:08:40,718 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12018/16782, NER loss: 4.114876
2018-09-12 10:08:43,561 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12118/16782, NER loss: 4.305377
2018-09-12 10:08:46,026 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12218/16782, NER loss: 3.591280
2018-09-12 10:08:48,623 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12318/16782, NER loss: 4.116036
2018-09-12 10:08:51,181 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12418/16782, NER loss: 4.033573
2018-09-12 10:08:54,221 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12518/16782, NER loss: 4.517778
2018-09-12 10:08:56,759 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12618/16782, NER loss: 3.848531
2018-09-12 10:08:59,528 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12718/16782, NER loss: 4.151854
2018-09-12 10:09:02,097 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12818/16782, NER loss: 3.798452
2018-09-12 10:09:05,074 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:12918/16782, NER loss: 4.849445
2018-09-12 10:09:07,683 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13018/16782, NER loss: 3.922793
2018-09-12 10:09:10,122 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13118/16782, NER loss: 3.367379
2018-09-12 10:09:12,822 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13218/16782, NER loss: 3.943681
2018-09-12 10:09:15,690 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13318/16782, NER loss: 4.583321
2018-09-12 10:09:18,386 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13418/16782, NER loss: 3.921678
2018-09-12 10:09:20,933 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13518/16782, NER loss: 3.915022
2018-09-12 10:09:23,974 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13618/16782, NER loss: 4.783126
2018-09-12 10:09:26,763 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13718/16782, NER loss: 4.382100
2018-09-12 10:09:29,299 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13818/16782, NER loss: 3.827526
2018-09-12 10:09:31,620 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:13918/16782, NER loss: 3.240085
2018-09-12 10:09:34,367 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14018/16782, NER loss: 4.081195
2018-09-12 10:09:36,881 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14118/16782, NER loss: 3.718334
2018-09-12 10:09:39,535 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14218/16782, NER loss: 4.106612
2018-09-12 10:09:43,228 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14318/16782, NER loss: 7.496037
2018-09-12 10:09:45,888 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14418/16782, NER loss: 4.410915
2018-09-12 10:09:48,554 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14518/16782, NER loss: 3.982784
2018-09-12 10:09:51,381 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14618/16782, NER loss: 4.613573
2018-09-12 10:09:54,046 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14718/16782, NER loss: 3.973074
2018-09-12 10:09:56,677 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14818/16782, NER loss: 3.996130
2018-09-12 10:09:59,393 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:14918/16782, NER loss: 4.017024
2018-09-12 10:10:02,039 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15018/16782, NER loss: 3.856668
2018-09-12 10:10:04,891 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15118/16782, NER loss: 4.675869
2018-09-12 10:10:07,562 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15218/16782, NER loss: 4.168040
2018-09-12 10:10:10,085 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15318/16782, NER loss: 3.731335
2018-09-12 10:10:12,767 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15418/16782, NER loss: 4.109950
2018-09-12 10:10:15,043 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15518/16782, NER loss: 3.060405
2018-09-12 10:10:17,745 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:2 step:15618/16782, NER loss: 3.899598
