2018-09-14 11:31:38,330 - models/simple_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_chars      :	6874
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-14 11:31:39,183 - models/simple_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - start training
2018-09-14 11:41:24,452 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:118/16782, NER loss: 7.759293
2018-09-14 11:41:27,244 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:218/16782, NER loss: 4.669487
2018-09-14 11:41:29,785 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:318/16782, NER loss: 4.107091
2018-09-14 11:41:32,607 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:418/16782, NER loss: 4.466838
2018-09-14 11:41:35,263 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:518/16782, NER loss: 4.015940
2018-09-14 11:41:37,882 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:618/16782, NER loss: 3.656914
2018-09-14 11:41:40,981 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:718/16782, NER loss: 4.834501
2018-09-14 11:41:43,761 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:818/16782, NER loss: 4.284266
2018-09-14 11:41:46,372 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:918/16782, NER loss: 3.793848
2018-09-14 11:41:49,376 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1018/16782, NER loss: 4.820586
2018-09-14 11:41:51,884 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1118/16782, NER loss: 4.024987
2018-09-14 11:41:54,615 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1218/16782, NER loss: 4.033731
2018-09-14 11:41:57,369 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1318/16782, NER loss: 4.038692
2018-09-14 11:42:00,180 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1418/16782, NER loss: 3.953860
2018-09-14 11:42:02,674 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1518/16782, NER loss: 3.882676
2018-09-14 11:42:05,617 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1618/16782, NER loss: 4.582654
2018-09-14 11:42:08,033 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1718/16782, NER loss: 3.462152
2018-09-14 11:42:10,642 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1818/16782, NER loss: 3.792788
2018-09-14 11:42:13,488 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:1918/16782, NER loss: 4.369812
2018-09-14 11:42:15,715 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2018/16782, NER loss: 3.259677
2018-09-14 11:42:18,274 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2118/16782, NER loss: 3.800564
2018-09-14 11:42:20,992 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2218/16782, NER loss: 3.875151
2018-09-14 11:42:23,763 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2318/16782, NER loss: 3.962454
2018-09-14 11:42:26,496 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2418/16782, NER loss: 3.802714
2018-09-14 11:42:29,274 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2518/16782, NER loss: 4.314751
2018-09-14 11:42:31,986 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2618/16782, NER loss: 3.987575
2018-09-14 11:42:34,420 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2718/16782, NER loss: 3.351335
2018-09-14 11:42:37,029 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2818/16782, NER loss: 3.530963
2018-09-14 11:42:39,464 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:2918/16782, NER loss: 3.701683
2018-09-14 11:42:42,038 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3018/16782, NER loss: 3.858698
2018-09-14 11:42:44,516 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3118/16782, NER loss: 3.854531
2018-09-14 11:42:47,300 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3218/16782, NER loss: 4.521008
2018-09-14 11:42:50,191 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3318/16782, NER loss: 4.641062
2018-09-14 11:42:52,855 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3418/16782, NER loss: 4.312318
2018-09-14 11:42:55,644 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3518/16782, NER loss: 4.214481
2018-09-14 11:42:58,079 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3618/16782, NER loss: 3.475424
2018-09-14 11:43:00,672 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3718/16782, NER loss: 4.082597
2018-09-14 11:43:03,408 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3818/16782, NER loss: 4.271021
2018-09-14 11:43:06,481 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:3918/16782, NER loss: 5.167633
2018-09-14 11:43:09,295 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4018/16782, NER loss: 4.360659
2018-09-14 11:43:11,738 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4118/16782, NER loss: 3.574807
2018-09-14 11:43:14,400 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4218/16782, NER loss: 4.072112
2018-09-14 11:43:16,898 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4318/16782, NER loss: 3.813513
2018-09-14 11:43:19,711 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4418/16782, NER loss: 4.294386
2018-09-14 11:43:22,240 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4518/16782, NER loss: 3.652937
2018-09-14 11:43:24,997 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4618/16782, NER loss: 4.282310
2018-09-14 11:43:27,421 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4718/16782, NER loss: 3.587105
2018-09-14 11:43:29,991 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4818/16782, NER loss: 3.944817
2018-09-14 11:43:32,567 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:4918/16782, NER loss: 4.245814
2018-09-14 11:43:35,431 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5018/16782, NER loss: 4.239635
2018-09-14 11:43:38,124 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5118/16782, NER loss: 4.313961
2018-09-14 11:43:41,003 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5218/16782, NER loss: 4.810831
2018-09-14 11:43:43,348 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5318/16782, NER loss: 3.468492
2018-09-14 11:43:45,914 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5418/16782, NER loss: 3.747155
2018-09-14 11:43:48,561 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5518/16782, NER loss: 4.167014
2018-09-14 11:43:51,060 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5618/16782, NER loss: 3.869051
2018-09-14 11:43:53,638 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5718/16782, NER loss: 3.811994
2018-09-14 11:43:56,297 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5818/16782, NER loss: 3.943776
2018-09-14 11:43:59,079 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:5918/16782, NER loss: 4.502409
2018-09-14 11:44:01,688 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6018/16782, NER loss: 4.158666
2018-09-14 11:44:04,426 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6118/16782, NER loss: 4.191223
2018-09-14 11:44:06,897 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6218/16782, NER loss: 3.608705
2018-09-14 11:44:09,614 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6318/16782, NER loss: 4.112678
2018-09-14 11:44:12,102 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6418/16782, NER loss: 3.786941
2018-09-14 11:44:14,604 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6518/16782, NER loss: 3.805197
2018-09-14 11:44:17,319 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6618/16782, NER loss: 4.040844
2018-09-14 11:44:19,662 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6718/16782, NER loss: 3.440257
2018-09-14 11:44:22,614 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6818/16782, NER loss: 4.796591
2018-09-14 11:44:25,271 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:6918/16782, NER loss: 3.993026
2018-09-14 11:44:27,797 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7018/16782, NER loss: 3.607567
2018-09-14 11:44:30,351 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7118/16782, NER loss: 3.894878
2018-09-14 11:44:32,729 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7218/16782, NER loss: 2.926207
2018-09-14 11:44:35,009 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7318/16782, NER loss: 3.136387
2018-09-14 11:44:37,665 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7418/16782, NER loss: 3.817906
2018-09-14 11:44:40,191 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7518/16782, NER loss: 3.375405
2018-09-14 11:44:42,903 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7618/16782, NER loss: 3.869382
2018-09-14 11:44:45,922 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7718/16782, NER loss: 4.760268
2018-09-14 11:44:48,448 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7818/16782, NER loss: 3.697635
2018-09-14 11:44:51,131 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:7918/16782, NER loss: 4.026455
2018-09-14 11:44:53,834 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8018/16782, NER loss: 4.151394
2018-09-14 11:44:56,576 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8118/16782, NER loss: 4.030697
2018-09-14 11:44:59,315 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8218/16782, NER loss: 3.965828
2018-09-14 11:45:01,704 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8318/16782, NER loss: 3.339381
2018-09-14 11:45:04,035 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8418/16782, NER loss: 3.278600
2018-09-14 11:45:06,656 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8518/16782, NER loss: 3.823447
2018-09-14 11:45:09,389 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8618/16782, NER loss: 3.962465
2018-09-14 11:45:11,828 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8718/16782, NER loss: 3.198764
2018-09-14 11:45:14,726 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8818/16782, NER loss: 4.220514
2018-09-14 11:45:17,392 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:8918/16782, NER loss: 3.895627
2018-09-14 11:45:19,877 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9018/16782, NER loss: 3.498077
2018-09-14 11:45:22,540 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9118/16782, NER loss: 3.944635
2018-09-14 11:45:25,024 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9218/16782, NER loss: 3.625233
2018-09-14 11:45:27,472 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9318/16782, NER loss: 3.502880
2018-09-14 11:45:29,931 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9418/16782, NER loss: 3.799142
2018-09-14 11:45:32,577 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9518/16782, NER loss: 3.859036
2018-09-14 11:45:35,271 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9618/16782, NER loss: 3.850312
2018-09-14 11:45:37,951 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9718/16782, NER loss: 3.916256
2018-09-14 11:45:40,587 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9818/16782, NER loss: 3.824657
2018-09-14 11:45:43,055 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:9918/16782, NER loss: 3.243843
2018-09-14 11:45:45,892 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10018/16782, NER loss: 3.979069
2018-09-14 11:45:48,362 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10118/16782, NER loss: 3.600935
2018-09-14 11:45:51,139 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10218/16782, NER loss: 4.046085
2018-09-14 11:45:53,809 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10318/16782, NER loss: 3.908798
2018-09-14 11:45:56,436 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10418/16782, NER loss: 3.568825
2018-09-14 11:45:59,004 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10518/16782, NER loss: 3.665190
2018-09-14 11:46:01,665 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10618/16782, NER loss: 3.892336
2018-09-14 11:46:04,186 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10718/16782, NER loss: 3.779016
2018-09-14 11:46:06,621 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10818/16782, NER loss: 3.231925
2018-09-14 11:46:09,277 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:10918/16782, NER loss: 3.715923
2018-09-14 11:46:12,128 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11018/16782, NER loss: 4.160493
2018-09-14 11:46:14,490 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11118/16782, NER loss: 3.192586
2018-09-14 11:46:17,077 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11218/16782, NER loss: 3.597744
2018-09-14 11:46:19,298 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11318/16782, NER loss: 3.088209
2018-09-14 11:46:22,116 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11418/16782, NER loss: 4.278916
2018-09-14 11:46:24,889 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11518/16782, NER loss: 3.994248
2018-09-14 11:46:27,704 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11618/16782, NER loss: 4.486030
2018-09-14 11:46:30,478 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11718/16782, NER loss: 4.303979
2018-09-14 11:46:33,364 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11818/16782, NER loss: 4.248097
2018-09-14 11:46:36,073 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:11918/16782, NER loss: 4.048237
2018-09-14 11:46:38,778 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12018/16782, NER loss: 3.916358
2018-09-14 11:46:41,330 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12118/16782, NER loss: 3.637436
2018-09-14 11:46:43,611 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12218/16782, NER loss: 3.239180
2018-09-14 11:46:46,604 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12318/16782, NER loss: 4.752899
2018-09-14 11:46:49,131 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12418/16782, NER loss: 3.852031
2018-09-14 11:46:51,675 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12518/16782, NER loss: 3.610465
2018-09-14 11:46:54,577 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12618/16782, NER loss: 4.263656
2018-09-14 11:46:57,300 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12718/16782, NER loss: 3.622679
2018-09-14 11:47:00,164 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12818/16782, NER loss: 4.001212
2018-09-14 11:47:02,752 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:12918/16782, NER loss: 3.430028
2018-09-14 11:47:05,272 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13018/16782, NER loss: 3.492700
2018-09-14 11:47:08,085 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13118/16782, NER loss: 3.840733
2018-09-14 11:47:11,058 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13218/16782, NER loss: 4.365674
2018-09-14 11:47:13,397 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13318/16782, NER loss: 3.325751
2018-09-14 11:47:16,073 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13418/16782, NER loss: 3.946249
2018-09-14 11:47:18,597 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13518/16782, NER loss: 3.875803
2018-09-14 11:47:21,019 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13618/16782, NER loss: 3.475591
2018-09-14 11:47:23,418 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13718/16782, NER loss: 3.327265
2018-09-14 11:47:26,305 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13818/16782, NER loss: 3.943038
2018-09-14 11:47:28,715 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:13918/16782, NER loss: 3.361508
2018-09-14 11:47:31,269 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14018/16782, NER loss: 3.588491
2018-09-14 11:47:34,117 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14118/16782, NER loss: 4.126709
2018-09-14 11:47:36,664 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14218/16782, NER loss: 3.504444
2018-09-14 11:47:39,157 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14318/16782, NER loss: 3.404990
2018-09-14 11:47:41,942 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14418/16782, NER loss: 4.064497
2018-09-14 11:47:44,503 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14518/16782, NER loss: 3.680394
2018-09-14 11:47:47,040 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14618/16782, NER loss: 3.483796
2018-09-14 11:47:49,607 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14718/16782, NER loss: 3.582371
2018-09-14 11:47:52,460 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14818/16782, NER loss: 4.244616
2018-09-14 11:47:55,019 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:14918/16782, NER loss: 3.636156
2018-09-14 11:47:57,724 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15018/16782, NER loss: 3.870384
2018-09-14 11:48:00,423 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15118/16782, NER loss: 3.919298
2018-09-14 11:48:02,989 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15218/16782, NER loss: 3.722656
2018-09-14 11:48:05,539 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15318/16782, NER loss: 3.555274
2018-09-14 11:48:08,259 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15418/16782, NER loss: 3.977713
2018-09-14 11:48:10,589 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15518/16782, NER loss: 3.188941
2018-09-14 11:48:13,334 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15618/16782, NER loss: 4.073581
2018-09-14 11:48:16,019 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15718/16782, NER loss: 3.525872
2018-09-14 11:48:18,912 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15818/16782, NER loss: 4.046147
2018-09-14 11:48:21,932 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:15918/16782, NER loss: 4.390037
2018-09-14 11:48:24,500 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16018/16782, NER loss: 3.503639
2018-09-14 11:48:27,043 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16118/16782, NER loss: 3.356135
2018-09-14 11:48:29,788 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16218/16782, NER loss: 4.049213
2018-09-14 11:48:32,697 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16318/16782, NER loss: 4.015352
2018-09-14 11:48:35,671 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16418/16782, NER loss: 4.349365
2018-09-14 11:48:38,791 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16518/16782, NER loss: 4.348931
2018-09-14 11:48:41,539 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16618/16782, NER loss: 3.654368
2018-09-14 11:48:44,183 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:2 step:16718/16782, NER loss: 3.555321
2018-09-14 11:48:45,780 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-14 11:49:47,247 - models/simple_chinese_bilstm/log/train.log - INFO - processed 2622378 tokens with 117557 phrases; found: 105707 phrases; correct: 79440.
